pid,name,desc,purl,imgurl,actualp,rrpp,brand,stockquant,category,currency,delcost,deltime,condition
"45376811696298","Adidas Terrex Xperior Varilite Primaloft Hooded Jacket Black","Experience reliable insulation and superior flexibility on your next adventure with this 100% recycled lightweight jacket. PRIMALOFT Gold technology provides the highest quality insulation to keep you warm in all conditions, while allowing for flexible breathability. With an adjustable hem and elastic binding on the hood and cuffs, you can customize the fit of the jacket just right. For added convenience, the jacket can be easily folded up and stored in its own pocket. Regular fit Full zip with high collar and hood 100% recycled nylon plain weave Pertex® Quantum® GL fabric PrimaLoft® Gold insulation Pack-it pocket, side zip pockets and inner chest pocket Elastic hood and cuff binding Bungee-adjustable hem Heat Seal gaiter at neck","https://thesportinglodge.myshopify.com/products/adidas-terrex-xperior-varilite-primaloft-hooded-jacket-black","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/Adidas-Terrex-Xperior-Varilite-Primaloft-Hooded-Jacket-Black_0000_Layer-7_45da4e15-8cdf-4665-aa20-ac01ee65576a.jpg?v=1713933084","90.00","220.00","Adidas Terrex","1","JACKETS","GBP","3.95","2-3 working days","new"
"45376811794602","Adidas Terrex Xperior Varilite Primaloft Hooded Jacket Preloved Yellow","For expeditions that demand efficient insulation and mobility, this resilient piece of apparel is the perfect companion. Crafted with 100% recycled materials, this lightweight jacket is equipped with PRIMALOFT Gold technology for superior insulation and flexibility. Elastic binding on hood and cuffs conform to the wearer's form, and the adjustable hem ensures a comfortable fit. It also packs away neatly into a pocket when temperatures rise. Regular fit Full zip with high collar and hood 100% recycled nylon plain weave Pertex® Quantum® GL fabric PrimaLoft® Gold insulation Pack-it pocket, side zip pockets and inner chest pocket Elastic hood and cuff binding Bungee-adjustable hem Heat Seal gaiter at neck","https://thesportinglodge.myshopify.com/products/adidas-terrex-xperior-varilite-primaloft-hooded-jacket-preloved-yellow","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/Adidas-Terrex-Xperior-Varilite-Primaloft-Hooded-Jacket-Preloved-Yellow_0001_Layer-4_3f867568-2194-488f-b894-7918275c3372.jpg?v=1785905169","90.00","220.00","Adidas Terrex","1","JACKETS","GBP","3.95","2-3 working days","new"
"45376812155050","Adidas Terrex Xperior Varilite Primaloft Hooded Jacket Wonder Steel","Equipped with 100% recycled materials, this lightweight jacket offers optimal insulation and flexibility for big adventures. Boasting PRIMALOFT Gold technology, the jacket's insulation remains intact even when wet, while offering stretch and breathability. An adjustable hem and elastic bindings on the hood and cuffs ensure a perfect fit, and when the weather turns, the jacket conveniently folds into its own pocket. Regular fit Full zip with high collar and hood 100% recycled nylon plain weave Pertex® Quantum® GL fabric PrimaLoft® Gold insulation Pack-it pocket, side zip pockets and inner chest pocket Elastic hood and cuff binding Bungee-adjustable hem Heat Seal gaiter at neck","https://thesportinglodge.myshopify.com/products/adidas-terrex-xperior-varilite-primaloft-hooded-jacket-wonder-steel","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/Adidas-Terrex-Xperior-Varilite-Primaloft-Hooded-Jacket-Wonder-Steel_0000_Layer-6_5e78c3be-b572-43ef-aa23-a7b02b4e17bb.jpg?v=1785905169","90.00","220.00","Adidas Terrex","1","JACKETS","GBP","3.95","2-3 working days","new"
"45376812253354","Adidas Terrex Xploric Rain Hiking Jacket Shadow Red / Black","Navigate the trails and take on wet weather with confidence in this adidas waterproof hiking jacket. Boasting Xploric design with plentiful pockets, you will always have quick access to your everyday essentials. The RAIN.RDY technology provides advanced waterproofing to safeguard from the rain, allowing you to remain on the move. A mix of fabrics ensures sturdy wear and abides to the Xploric look. Regular fit Two-way full zip with funnel neck 100% recycled polyester ripstop RAIN.RDY Adjustable hood with visor Hook-and-loop adjustable cuff Bungee-adjustable hem Chest pocket with zip and side zip pockets PFC-free water-repellent finish","https://thesportinglodge.myshopify.com/products/adidas-terrex-xploric-rain-hiking-jacket-shadow-red-black","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/adidas_terrex_xploric_rain_hiking_jacket_shadow_red__black_720_37322c63-4e99-4872-87a2-335ca05dbc95.jpg?v=1785905168","110.00","280.00","Adidas Terrex","1","JACKETS","GBP","3.95","2-3 working days","new"
"45376816578730","Ariat Womens Kelmarsh Shortie Rubber Boot Navy","The Kelmarsh Shortie boot makes dealing with wet weather more manageable, offering both practical functionality and a stylish silhouette. Whether you're tending to your garden, walking your dogs, or going into town with friends, these boots are easy to slip on and versatile. Key Features: 4LR™ Technology: Provides lightweight support and stability. Durable Rubber Construction: Made to withstand tough outdoor conditions. Removable All Day Cushioning Insole: Ensures comfort during long wear. Duratread™ Sole: Exceptionally durable while allowing foot flexibility. Not Approved for Riding: Designed for various outdoor activities. Materials: Upper: Vulcanised rubber with neoprene Lining: 100% Rubber","https://thesportinglodge.myshopify.com/products/ariat-womens-kelmarsh-shortie-rubber-boot-navy","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/Ariat-Womens-Kelmarsh-Shortie-Rubber-Boot-Navy-1_9fab573b-81b6-4a78-b3e4-1c3de5811bd2.jpg?v=1785905169","65.00","85.00","Ariat","1","WELLINGTONS","GBP","3.95","2-3 working days","new"
"45376847970474","Barbour Ashford Flat Cap Olive","The Barbour Ashford Flat Cap in Olive is part of the Barbour checked caps and accessories range, using a classic flat cap shape with a stitched-down preformed peak. The checked outer is paired with a tonally lined crown and a Barbour England badge positioned at the centre back. PRODUCT FEATURES Main outer: 75% polyester, 25% viscose Inner: 100% cotton Checked fabric outer Stitched-down preformed peak Tonally lined crown Barbour England badge positioned at centre back Care guidance: Not found in documents","https://thesportinglodge.myshopify.com/products/barbour-ashford-flat-cap-olive","https://cdn.shopify.com/s/files/1/0600/7789/9946/products/BarbourAshfordFlatCap-Olive-18354-1_d080401a-99d9-4c73-aa07-92dd73731204.jpg?v=1785905110","34.95","34.95","Barbour","1","FLAT CAPS","GBP","3.95","2-3 working days","new"
"45376851280042","Barbour Beacon Sports Jacket Olive","The Barbour Beacon Sports Jacket in Olive is a slim-fitting style drawn from Barbour's heritage waxed styles for men, inspired by the limited edition To Ki To Sports Jacket. For the best fit, consider sizing up. The medium-weight waxed cotton body features soft leather-bound cuff edges, shoulder patches, Barbour tartan lining, classic pockets, and a button-up throat flap, combining functional detail with a refined blazer-style shape. FEATURES: 6oz Sylkoil, 100% waxed cotton 100% cotton Barbour tartan body lining 100% nylon lining to sleeves 8oz waxed cotton elbow patches Collar offers protection from the elements Two front pockets One chest button-closure pocket Sponge clean only","https://thesportinglodge.myshopify.com/products/barbour-beacon-sports-jacket-olive","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourBeaconSportsJacketOlive_0008_BarbourBeaconSportsJacketOlive.jpg?v=1785905111","399.00","399.00","Barbour","1","JACKETS","GBP","3.95","2-3 working days","new"
"45376869335210","Barbour Beaufort Flat Cap Dark Olive","The Barbour Beaufort Flat Cap in Dark Olive is part of Barbour's weather-ready accessories, using a waterproof outer with a fleece-lined crown for cold, damp days. Fold-down ear flaps add extra coverage, while the preformed peak and embossed rear badge keep the shape clean and recognisably Barbour. PRODUCT FEATURES Waterproof flat cap design Fleece-lined crown for added warmth Preformed peak Fold-down ear flaps Embossed Barbour badge to the rear Care: follow the product care label","https://thesportinglodge.myshopify.com/products/barbour-beaufort-flat-cap-dark-olive","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/Barbour-Beaufort-Flat-Cap-Dark-Olive-3_f0affac1-16e0-4913-aaa1-65a64fbf80c4.jpg?v=1713952433","34.95","34.95","Barbour","1","FLAT CAPS","GBP","3.95","2-3 working days","new"
"45376904265898","Barbour Bedale Wax Jacket Black","The Barbour Bedale Wax Jacket in Black is made from signature 6oz Thornproof wax cotton with a pure cotton Barbour tartan lining, giving this long-standing style dependable coverage in changeable weather. A two-way full-length zip, weatherproof studded fasteners, two handwarmer pockets, two large bellow pockets and press-studded side vents make it a practical piece within our men's Barbour outerwear collection. Originally designed by Dame Margaret Barbour for horse riding, the Bedale has become a recognised Barbour shape. The corduroy collar is studded for optional hoods, while compatible liners can be added when extra warmth is needed. Features Outer: 100% 6oz Barbour Thornproof wax cotton Inner: pure cotton Barbour tartan lining Two-way full-length front zip Corduroy collar studded for optional hoods Two handwarmer pockets Two large bellow pockets Two press-studded gusseted side vents Size: 36"" – 48""","https://thesportinglodge.myshopify.com/products/barbour-bedale-wax-jacket-black","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourBedaleWaxJacketBlack6.jpg?v=1785905108","299.00","299.00","Barbour","1","JACKETS","GBP","3.95","2-3 working days","new"
"45376939950250","Barbour Bede Wellington Olive","The Barbour Bede Wellington Boots in Olive are crafted from durable vulcanised rubber, ensuring they are fully waterproof and suitable for various terrains. Discover more in our men’s Barbour country boots. They feature an adjustable strap on the side for a secure fit and a reinforced heel for added durability. The cleated sole provides excellent grip, while the interior is lined with Barbour's signature tartan twill for comfort and style. These boots also include a moulded heel kick-off plate for easy removal and a white Barbour logo on the front. Key Features: Crafted from durable vulcanised rubber Adjustable strap on the side Reinforced heel Cleated sole for excellent grip Lined with Barbour's signature tartan twill Moulded heel kick-off plate White Barbour logo on the front","https://thesportinglodge.myshopify.com/products/barbour-bede-wellington-olive","https://cdn.shopify.com/s/files/1/0600/7789/9946/products/Barbour-Mens-Bede-Wellington-Olive-1.jpg?v=1785905109","79.95","79.95","Barbour","1","WELLINGTONS","GBP","3.95","2-3 working days","new"
"45376963313834","Barbour City Neuston Shorts City Navy","The Barbour City Neuston Shorts in City Navy are perfect for warm weather with their simple, classic design. Made from soft twill cotton, these shorts offer a comfortable fit and feature a traditional zip and button closure. They have a regular fit, ensuring a relaxed look and feel. The shorts include belt loops for a secure fit and a buttoned back pocket with Barbour labelling for a touch of style. The minimalist design allows for versatile wear, and rolling up the hems adds a fashionable twist. FEATURES: Made from soft twill cotton Regular fit for a relaxed look​ Traditional zip and button closure​ Belt loops for a secure fit​ Buttoned back pocket with Barbour labelling Minimalist design Rollable hems","https://thesportinglodge.myshopify.com/products/barbour-city-neuston-shorts-city-navy","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourCityNeustonShortsCityNavy.jpg?v=1785905108","64.95","64.95","Barbour","1","SHORTS","GBP","3.95","2-3 working days","new"
"45376963477674","Barbour City Neuston Shorts Stone","The Barbour City Neuston Shorts in Stone Brown are crafted from 100% cotton twill for a soft and comfortable feel. They feature a regular fit, traditional zip and button closure, five belt loops, and two side pockets. The back has two button-fastened pockets with a Barbour label above the right pocket. These shorts are perfect for casual wear, easily pairing with a T-shirt or short-sleeve shirt for a smart-casual look. They also have a subtle tartan trim on the inner waistband. FEATURES: Made from 100% cotton twill Regular fit for a classic look​ Traditional zip and button closure Two side pockets Two button-fastened back pockets with Barbour label above the right pocket​ Machine washable at 30°C","https://thesportinglodge.myshopify.com/products/barbour-city-neuston-shorts-stone","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourCityNeustonShortsStone.jpg?v=1785905108","64.95","64.95","Barbour","1","SHORTS","GBP","3.95","2-3 working days","new"
